id,w,k,n,ll_token,u_mass,c_v,c_uci,c_npmi
5369556125296587354,38,23,2180,-8.39599,-3.948860050012729,0.38061446366156665,-4.618483862989924,-0.10576742879751944
-7242444136337891084,44,9,2090,-8.41042,-2.7585760000787065,0.36155806694210557,-3.1585529394589726,-0.07292805630219029
-1726374605112877440,31,24,2270,-8.36974,-4.145252388623479,0.39196490499989073,-5.133827555891762,-0.12723335033472408
8681884504370080555,42,18,2220,-8.40333,-3.7603000961481907,0.36559086005295865,-4.922010004411949,-0.11997728518127403
-2668918754051493251,49,23,2150,-8.38986,-4.0493032414951395,0.3875939748030035,-5.228234744941366,-0.12743954060556764
-2987586738647047918,30,19,2160,-8.37362,-3.919582613330544,0.38030158709527756,-4.521261818413725,-0.10553459063520715
-8503628521757892584,43,6,2020,-8.44343,-2.4855396126990144,0.3234815274910869,-2.393683831801645,-0.05608678953085077
-3458826654631721587,47,15,2260,-8.39455,-3.4697622896877816,0.35387993828049547,-4.406539843999945,-0.10738236364858841
-5981261005777021847,45,21,2120,-8.38967,-4.604427091405461,0.3822387563530001,-5.49461888282766,-0.14197363116620712
2847167167822658508,36,5,2070,-8.40724,-2.2515835359228404,0.3225953100916311,-2.0168128213875924,-0.0523624848202414
5369553598219092728,38,17,2160,-8.37821,-3.3474929320284197,0.39172573755119217,-4.1082732577772525,-0.09157357257888485
2847145728622416831,36,20,2020,-8.37118,-3.5312939611487053,0.3871496322206589,-4.294166576471474,-0.09709986059808248
-4720007253233540888,46,21,2140,-8.38962,-3.763697168886025,0.3782200382762757,-5.050475801894361,-0.12309610390516876
-936406171862726892,33,20,2080,-8.37659,-3.528079513410602,0.38575429397304234,-4.131646600369347,-0.08963603194972634
1585987826011622712,35,14,2020,-8.3783,-3.509284935137709,0.37343242088551865,-3.9107462635061525,-0.09104862578191494
-3930110711050382615,48,8,2030,-8.45748,-2.69751148178523,0.34639354459206007,-3.1262376143665938,-0.07381370730509206
-2987558987354625268,30,5,2160,-8.40108,-2.3259739353063993,0.3244787561946739,-1.7900999749358828,-0.04637596301428
-1726383433806432431,31,19,2140,-8.37356,-3.603022337563107,0.3695194414823796,-4.176379245734996,-0.09775850871593195
-8503643657314888636,43,10,2300,-8.41089,-3.120985389184894,0.3405016680977217,-3.4013733916759747,-0.07937166381133834
-1726360727138898213,31,13,2280,-8.37536,-3.543561037132586,0.3586483515356568,-4.050609847377881,-0.0959400531885625
324763082940086316,34,7,2030,-8.38678,-2.5381731496679927,0.3524490333882582,-2.2810319501832073,-0.053133971568478114
6630751862913268139,39,17,2180,-8.3952,-3.8283709957990446,0.36003865685650416,-4.551734259776642,-0.10967455508843094
-2668917492516630218,49,22,2240,-8.40349,-3.88841509504643,0.37223588715107514,-5.376463032700784,-0.13529945264255774
-2987587999655308803,30,18,2290,-8.35258,-3.678426385488165,0.36665328818911846,-4.225439050077004,-0.09812872459744401
324784520863434289,34,20,2240,-8.37371,-3.6440713710726484,0.391618400431707,-4.085018693644159,-0.09026019616678255
-936437701873911093,33,13,2090,-8.36392,-3.412318434443908,0.3554360742738342,-3.972129485807279,-0.09301627648846579
324752995759436476,34,15,2070,-8.3729,-3.4992739142311367,0.36530639549264543,-4.146018716096766,-0.09691618507676943
6630749335905676453,39,23,2060,-8.39063,-4.209076614541751,0.36288615706532446,-5.129390862596767,-0.12467825699125816
-8503632301898013915,43,5,2110,-8.39402,-2.3901383264315514,0.3271941419739467,-2.2088961787792436,-0.05437633527804479
-1726370821514890677,31,5,2240,-8.37718,-2.3015226584608284,0.3472392926410771,-1.7150429703234416,-0.03619580480981803
-2668923803681432187,49,19,2210,-8.40972,-3.719302806621777,0.3822721825435562,-4.943321677782169,-0.12080254203951538
-936436440632640408,33,12,2060,-8.37662,-2.9702656087109296,0.36090010064311784,-3.2513669523841746,-0.07191912654217242
-4720029954863403230,46,7,2180,-8.47229,-2.6251971003435672,0.32065126580802,-2.7914977466966677,-0.07262117792724129
5369576299800023012,38,7,2290,-8.44702,-2.285438303131104,0.37153810859025616,-1.977964719761896,-0.04163650898514455
7420683717330839556,41,18,2030,-8.39459,-3.5141756237972364,0.4055085686157632,-4.299041703282207,-0.09611423100301758
-3458814042750277081,47,17,2080,-8.39936,-3.6166337073173493,0.3537450722654983,-4.599349402691361,-0.11076926771048491
324752995838659808,34,15,2130,-8.3657,-3.537513116771457,0.37537213774688927,-4.158926438817483,-0.09659817426288608
-936427612358503057,33,5,2150,-8.40932,-2.465108028870902,0.3231254385722362,-1.92010080168669,-0.04933276807894592
6159522031788466702,40,13,2120,-8.38807,-3.3694771283709537,0.36937766307531766,-3.8125825633719663,-0.08622282083769449
-2197637219132072237,32,12,2020,-8.36444,-3.197010002466593,0.3675882831615795,-3.656657603214404,-0.08157057296850598
5369564953610336371,38,14,2260,-8.38063,-3.279634351215726,0.3625244281749648,-4.048856944094463,-0.09676761391491627
2847145727732319395,36,20,2280,-8.38144,-3.39181346540924,0.40619958205415657,-4.111855931244248,-0.09144882323265512
-4720024909660650494,46,11,2280,-8.38791,-3.09164328634885,0.3494945075423454,-3.7700430650633505,-0.09196254680380025
-2668908664391619139,49,15,2110,-8.40008,-3.5778907340907815,0.35310648543728645,-4.65196260606399,-0.11605299827377162
-8503638608136988712,43,14,2220,-8.40126,-3.278737636285823,0.3696007088376851,-3.969386067101797,-0.09463845898679013
-1726356947334310994,31,14,2030,-8.36585,-3.2671442749118307,0.371794786968443,-3.566673426885493,-0.07728064753210814
-7242451698789785082,44,19,2130,-8.40638,-4.096536101125888,0.3691767986895955,-5.132804662112157,-0.130091346702142
-2197610737800146988,32,17,2150,-8.37723,-3.69751951518989,0.34974832857707966,-4.107896074530379,-0.09228928420543195
-8503628518344299014,43,6,2070,-8.45064,-2.5018517260901487,0.33721219073504655,-2.5193616238626575,-0.061824298460728705
-3458826654601430313,47,15,2250,-8.3984,-3.393787493265996,0.3600635277695022,-4.064302252955327,-0.09514651816918421
-5981261005886536453,45,21,2070,-8.39744,-4.482571177333614,0.37141528332306517,-5.719493919666271,-0.1479256845378464
-936428873653365996,33,6,2290,-8.42365,-2.206064038423532,0.3656511764590183,-1.9687435990713469,-0.04589805364660907
2847167169870814650,36,5,2040,-8.40496,-2.1827189117550327,0.3278034340354477,-1.662049796272727,-0.0382706370364838
5369553598300646158,38,17,2110,-8.39027,-3.471863332851486,0.37640433788619754,-4.284030412789627,-0.09975050902204065
324785782209559384,34,21,2240,-8.37657,-3.627711764520921,0.3829782599864445,-4.459333942618089,-0.1040089765235381
-3458815303779508848,47,22,2160,-8.42239,-4.055331774600531,0.37671273895393065,-5.139723262877673,-0.13052454280613002
2847175996085145369,36,12,2150,-8.37763,-3.188956385730844,0.37100597623835957,-3.7035465612132286,-0.08684897227684872
5369556125541247644,38,23,2170,-8.3724,-3.946535459394358,0.3785487293105118,-4.694144940684176,-0.11117082211999181
-1726374605119867734,31,24,2260,-8.37551,-4.034823649738028,0.402459483041589,-4.81138259134514,-0.11656035879869918
-7242444136200415302,44,9,2140,-8.41906,-2.7893023281406393,0.35500070446654775,-3.120125880550323,-0.07318840885667016
8681884504363090261,42,18,2230,-8.39618,-3.7466159153794845,0.38094239722906054,-4.787406563933875,-0.11685064623381776
-2668918753797512569,49,23,2200,-8.39889,-4.0061106763789605,0.3907889918973313,-5.16124765675104,-0.12628437491009206
-3458836744196061681,47,7,2250,-8.44573,-2.8001629316268257,0.3489959238866739,-3.028509426314308,-0.08049471066943356
6630755646751254996,39,18,2160,-8.38931,-4.038468214929536,0.35804831046762825,-4.842034022753484,-0.11805303223270187
4108351559638779018,37,16,2270,-8.37073,-3.297419359514298,0.39938127583021465,-4.1158370687218095,-0.09417415397547924
1585955034635672632,35,20,2110,-8.37881,-4.016272625082703,0.36801745408858444,-4.846331975613999,-0.12187828545084316
8681903421887004476,42,5,2020,-8.42379,-2.241357203926634,0.3120957234386173,-1.74848705862857,-0.0385912250448504
-2668909925723763646,49,8,2290,-8.47174,-2.4865629612968125,0.3294899236786477,-2.6110169079162358,-0.06674735423858912
8681916034085342310,42,11,2080,-8.3975,-2.8823535966569356,0.36913549553753455,-3.310766784706526,-0.07773653231626021
-1726389734902880942,31,20,2160,-8.35586,-3.6901602453682116,0.3691780573123992,-4.2879158512500535,-0.0975743376900799
5369552341819765687,38,16,2090,-8.37242,-3.6333041575320646,0.3623445345478879,-4.342084209797084,-0.10616337671622374
-4720011036847838337,46,22,2120,-8.40793,-3.641535491100565,0.38889897691174513,-4.976175881734983,-0.1203679753984105
6630764472136070827,39,11,2010,-8.38725,-3.0751615030717385,0.39074707956718996,-3.388422034375479,-0.07240268386594804
1585987830566964302,35,14,2090,-8.38724,-3.4116711444254952,0.38249002993596937,-3.758025012921348,-0.08574048742342356
7420716512910286428,41,8,2060,-8.45135,-2.9267278622969504,0.3184863195337368,-3.296034969813462,-0.08380827510698063
1585977739411167274,35,6,2030,-8.43963,-2.406811548734461,0.356190105847078,-2.002051731637128,-0.04508971566264258
-5981249659981121768,45,12,2280,-8.39168,-3.091821908400154,0.3659230824404803,-3.7993621872097694,-0.08748783848888031
6630755646560186960,39,18,2220,-8.37752,-3.8837566818681273,0.36465610236788304,-4.813813135493752,-0.11727376847326193
4108351559494312942,37,16,2130,-8.36671,-3.3884821264827467,0.411572300377988,-4.0708385744906055,-0.09282011348755298
7420720296494292603,41,13,2050,-8.37511,-3.4974632553355103,0.366373097303799,-4.008812591572781,-0.0920176833183378
-8503642391676723025,43,13,2200,-8.38566,-3.326535207910551,0.37500590134459816,-3.858092731797546,-0.08933176283636418
-2668909925653860706,49,8,2230,-8.4476,-2.5277342568322396,0.3511761121530141,-2.9379283325488,-0.07328754645370378
-8503652484636015905,43,21,2000,-8.40403,-3.5324236845174526,0.391221186877988,-4.680231215206231,-0.11073568059762237
-2668907407910738668,49,14,2090,-8.3885,-3.8257080465912368,0.35119282171924787,-4.638641654002977,-0.11590514226138017
-5981242091154079642,45,6,2020,-8.43345,-2.5102762959812592,0.34131958885798525,-2.5113800826795303,-0.06353963287766508
-2197638482365576712,32,11,2040,-8.37449,-2.934704878835044,0.39221876739944456,-3.3305198231649427,-0.0717212820289611
-936412473336651279,33,17,2240,-8.37936,-3.867783249559603,0.34991119215970806,-4.2910581496078635,-0.10347400523378995
4108381828445974102,37,8,2290,-8.44058,-2.5233542524271813,0.3617323312511595,-2.621878217537935,-0.06181509284215168
1585986567596760901,35,15,2040,-8.37634,-3.5540333681188776,0.3815481296285813,-4.070711266298797,-0.0937269990868743
7420707680153040525,41,7,2030,-8.44007,-2.308944554044985,0.35818967071547136,-2.0975655857368167,-0.04655605759386795
-7242447919938207945,44,14,2130,-8.40245,-3.50449149005808,0.3640043778946748,-4.42208087800509,-0.11356141718528279
-8503628518274396074,43,6,2130,-8.44563,-2.370123544512206,0.3319006567643708,-2.469603778881539,-0.06024913306055324
-3930115757674495131,48,20,2190,-8.42142,-3.784510463713025,0.37040021708684,-4.856374002126278,-0.11717829154029691
-5981261005947119001,45,21,2010,-8.39399,-4.238495204649799,0.3677964938583575,-5.238998803869815,-0.1316249427376722
6159520775363508583,40,12,2120,-8.37692,-3.2407500068442414,0.35138198144761734,-3.7830778558198515,-0.0887196231035652
4108345248618443125,37,21,2100,-8.38307,-3.766194809697662,0.38951426800723443,-4.602322313765915,-0.10820962725433969
-3458816560202136869,47,23,2190,-8.38782,-4.297786141959943,0.3690164789793478,-5.591660570125122,-0.14377485518251443
-4720031220841763149,46,6,2180,-8.41698,-2.4709536974020607,0.33355367453670476,-2.3507819483421564,-0.05269292524524983
6159489245147275758,40,19,2230,-8.39847,-4.0092208624613335,0.3623488897010377,-4.755589750169674,-0.11471307556176057
5369576299951479382,38,7,2160,-8.44873,-2.3062508662644654,0.38022090482742904,-2.1082603528055333,-0.043611529876792086
-7242445397441685987,44,8,2110,-8.45089,-2.6669092337705713,0.3327514586558391,-2.6490772002019094,-0.06264008283989053
-2987557727588306617,30,10,2020,-8.45511,-2.6492275949942785,0.3539788954799983,-2.5452646875622356,-0.0549758415748691
-3930104401912765906,48,13,2240,-8.40908,-3.0964254953809585,0.3796145811151571,-3.8799512937917777,-0.09284199898265033
-3458815303707275810,47,22,2230,-8.41941,-4.321088849950875,0.38000021582383675,-5.191279905180342,-0.12993216049231712
324785782128005954,34,21,2170,-8.38066,-3.6039827540355795,0.3723902193281222,-4.246563307490395,-0.09585485559016231
2847175995966310371,36,12,2240,-8.37524,-3.4329055977285505,0.3525243309398296,-3.897010514687729,-0.0963245211693645
-2987586738623746938,30,19,2140,-8.36339,-3.7730811832448956,0.3859374792545809,-4.344519338018529,-0.09962788790209398
-1726370821645376165,31,5,2160,-8.37849,-2.247862223991502,0.3521517808442859,-1.8012824532794762,-0.04115822441943443
-936428873543851390,33,6,2220,-8.42624,-2.183736990293284,0.37043150749672654,-1.886082334193496,-0.044488922524849144
-5981261005800322827,45,21,2140,-8.39615,-4.3140571548537645,0.3824928136727518,-5.343941529685156,-0.1368699198290878
6630750602114716074,39,22,2290,-8.39177,-3.851601724168891,0.38085860298108665,-4.822335703895504,-0.1144689070369556
324751734602049319,34,14,2060,-8.37328,-2.989572819294976,0.37686445200119784,-3.3445389322154218,-0.07339622352459783
5369553598419481156,38,17,2180,-8.39067,-3.63393675081199,0.3703636169229234,-4.275767261501142,-0.09757846040105124
-1726389734947152804,31,20,2070,-8.37066,-3.8373521196255553,0.3695015637360263,-4.21324029478709,-0.09290793942402562
2847154556029757726,36,19,2210,-8.3864,-3.8127623326762987,0.3801363047900579,-4.571975971901601,-0.10672917915889132
-936406171676319052,33,20,2240,-8.37971,-3.60495598713412,0.38686362000821345,-4.159204939533408,-0.09214539401917585
5369552337259763901,38,16,2020,-8.37944,-3.8103881808577427,0.3610338636965616,-4.568364653134894,-0.11328288482233427
-3930091791541224904,48,7,2020,-8.47343,-2.9466510394802037,0.327834672562453,-2.7555146007667815,-0.07013295976581613
324761824224641863,34,6,2260,-8.43902,-2.391088317767858,0.34215582647694176,-1.8409072511143671,-0.04018580477142441
8681903417350303670,42,5,2110,-8.41713,-2.332122942206577,0.32615600540952644,-1.8389350926317067,-0.04033162032626779
-1726359466247142228,31,12,2270,-8.38295,-3.3375886169487767,0.35865859412552337,-3.3955209260621615,-0.07337298304906689
-8503643657408092556,43,10,2220,-8.41329,-2.9662326740786793,0.33963519023641076,-3.3964530405425393,-0.07708413635709348
-2668911191515715725,49,9,2070,-8.4303,-2.898560519039735,0.3439572001149501,-3.3187449909731668,-0.08309608604114614
-1726389735110259664,31,20,2210,-8.37196,-3.5886617617356626,0.3619776525333362,-4.0694180056366065,-0.09019487373938923
-2197639740486846175,32,10,2280,-8.43267,-2.7473640139753446,0.3669399011549847,-2.5410565819179336,-0.05327031928229996
-5981242087936214304,45,6,2090,-8.43496,-2.5137174189460403,0.3331878083157736,-2.613316676623145,-0.06695539188610579
5369566210182090664,38,15,2270,-8.37635,-3.415170288341388,0.3889259802931045,-4.070924125767285,-0.09263925641504958
-4720018608748279725,46,12,2090,-8.38455,-3.329638527564059,0.37059757609507765,-4.079643227849497,-0.10066182813094533
4108380562215963599,37,9,2070,-8.41341,-2.8680015558642764,0.3524057344509381,-2.997169243417836,-0.0675453932290188
-2197609476624119047,32,18,2120,-8.35804,-3.76826456753637,0.37141881807846433,-4.508613046453088,-0.10753031449097128
7420720296580506229,41,13,2120,-8.36733,-3.5912582049123456,0.36846527870902396,-4.153486741925706,-0.09744103221369198
-7242460527054602041,44,20,2100,-8.40098,-3.9653489556710553,0.37530408538142224,-5.089181613882299,-0.12617360075042455
-936436438871086320,33,12,2020,-8.3755,-3.2165531623042622,0.3518064189115408,-3.4900332417203743,-0.07806753370679713
324782002514486771,34,22,2000,-8.37015,-4.032329041693546,0.3836369607684658,-4.872067458643713,-0.11832768971624058
-2668914974107100152,49,20,2020,-8.41776,-3.784959137861405,0.3800870603312092,-4.867031519459476,-0.11552090629785623
-3930103141344893543,48,14,2020,-8.4047,-3.435810776084061,0.354915283362233,-4.24504720670259,-0.10163432908486922
-7242447919707528243,44,14,2220,-8.39135,-3.6956365345003137,0.3417146922693431,-4.613805066835466,-0.11773238879682224
-936427612181415609,33,5,2270,-8.40006,-2.2352277880099827,0.32644189818615277,-1.7421171312158314,-0.045250893232684185
7420682458890346667,41,19,2000,-8.37732,-3.8943600245310446,0.3751659551047698,-4.866548622931123,-0.1157044918077455
7420696328853448970,41,24,2290,-8.3897,-3.7517512510466893,0.39338610527191786,-5.032984513431191,-0.12164965064470173
-3458822870891598846,47,8,2220,-8.40881,-2.4591145451817136,0.342685720973933,-2.3824983231781376,-0.054154786722393405
1585955034766158120,35,20,2190,-8.38309,-3.786547382025552,0.3757315708699501,-4.449487481012001,-0.10215648988096553
7420719035206419958,41,14,2160,-8.38988,-3.3018689029718664,0.36108760436318704,-4.151411467586214,-0.10127517557274124
6630751863018122549,39,17,2110,-8.39519,-3.702228321536093,0.37220750983249445,-4.5384602824524265,-0.11124948122660451
-936406171781173462,33,20,2150,-8.37748,-3.570138699511382,0.4042548682878177,-4.456969630354239,-0.10130163760358606
-4720007253147327262,46,21,2070,-8.40473,-3.8230026772658126,0.3670017486390358,-5.075426001185015,-0.12699350853009522
1585984042080431935,35,13,2240,-8.36603,-3.7786959403314766,0.34361659404381134,-4.260668379927071,-0.10412878860992134
1585977741060876658,35,6,2150,-8.44274,-2.2580379565602473,0.3500422797250881,-1.723838637293304,-0.038785078738498326
6630764474792382547,39,11,2290,-8.38119,-2.9371087319206794,0.36491329676654605,-3.231268664448746,-0.07162947688606408
4108379301042265756,37,10,2090,-8.44282,-2.9665841769848305,0.35075958287744846,-3.2454250871424906,-0.07309359895311632
8681916034001458782,42,11,2200,-8.38721,-3.006532357006846,0.3453138379533272,-3.3789882413912555,-0.07788651345483068
-2668908664454531785,49,15,2160,-8.39275,-3.738230790881505,0.3549724375013766,-4.61012538302352,-0.11208177979280656
-3458812776748616182,47,16,2060,-8.40093,-3.4625834420994357,0.3822194230684444,-4.7754322644523075,-0.11985284664469367
5369553598254044198,38,17,2070,-8.38098,-3.612111821038725,0.37735603887684066,-4.244965594299368,-0.095312288293516
2847168433777717447,36,6,2050,-8.41222,-2.33995486809806,0.34957905384377813,-1.9646531956605895,-0.040683292618825855
-8503632306625782757,43,5,2020,-8.38661,-2.359119607087613,0.3415894005568222,-2.05207519854776,-0.04848916022496279
-7242446654134605376,44,15,2240,-8.38645,-3.4739052713841256,0.39717628895747414,-4.21332814502691,-0.1034969016297362
8681885765217564678,42,19,2200,-8.37567,-3.5118476097423197,0.37658529417025816,-4.533139891110028,-0.10541323950180004
-2197625867513257256,32,5,2070,-8.3983,-2.3838151715845934,0.31301196383998714,-1.835519703235348,-0.04206831863888162
-2987586738542193508,30,19,2070,-8.37302,-3.7811685839992615,0.375162377036237,-4.571502792549153,-0.10729165805279024
-2668917492626144824,49,22,2150,-8.40194,-3.8526006799423187,0.3930888109062522,-5.2793245044037,-0.12886725058184315
-4720029954805150780,46,7,2250,-8.46979,-2.6017916806553987,0.30650539087035916,-2.765237099839794,-0.07123803901847968
-3458815303844751592,47,22,2120,-8.44191,-4.302131310729286,0.3745530898846083,-5.278631332953135,-0.13433408162297916
5369556125382800980,38,23,2290,-8.38246,-4.064805104702412,0.37242121403955225,-4.675136135543552,-0.10872192463707551
2847184824769379968,36,11,2220,-8.42121,-2.864561821423628,0.3562010732902752,-3.107483997646492,-0.06989803844589669
-5981259747441383368,45,20,2000,-8.38775,-3.8512397770766995,0.3539389694304658,-4.796731387113129,-0.11458129220305006
324752995906232650,34,15,2200,-8.35704,-3.5770047135971472,0.3720089525781382,-4.086406566127695,-0.0938872907944078
-3458814041284645439,47,17,2010,-8.40294,-3.7333188566254187,0.36354526843645824,-4.7704253352378005,-0.11868028787382326
4108346514594472946,37,20,2290,-8.37113,-3.618380600793222,0.3975018872169325,-4.521628322915119,-0.10282627415040835
6159522031702253076,40,13,2050,-8.38689,-3.4649161229661334,0.37004374437973936,-4.139144619796769,-0.09507600441596842
-7242447919751800105,44,14,2290,-8.39913,-3.793093015835468,0.35996933361330957,-4.461424784413352,-0.11019812338666117
-3930115757581291211,48,20,2110,-8.40315,-3.836496025218909,0.3841948992142137,-4.964148756079394,-0.12255584201879104
8681881980706179499,42,20,2030,-8.3904,-3.7989251593376197,0.3897916081968273,-4.948524016069219,-0.12243658531975617
-2987553942666824190,30,9,2010,-8.39546,-2.684834909855493,0.37126532187060163,-2.927585355485063,-0.06365433357863994
-7242445393061101747,44,8,2030,-8.44995,-2.576738156167771,0.33262030578836943,-2.730699111067771,-0.06686082372035253
-3930103145611302981,48,14,2090,-8.3959,-3.4612980431808364,0.3550540310509621,-4.256400089211199,-0.10501182127254134
-4720029954707286664,46,7,2110,-8.46635,-2.5405657458893716,0.3165118219880987,-2.717865571157887,-0.07026719588985979
-936436440569727762,33,12,2130,-8.3776,-3.146757138012901,0.3680361101207071,-3.3884571821569893,-0.07313138897631061
5369576299699828798,38,7,2200,-8.44774,-2.30143724878523,0.3613322123110437,-1.8866838076511796,-0.03800008184046107
6159487979558042205,40,18,2220,-8.39129,-3.8911423576816637,0.36515481480747314,-4.587150888390097,-0.11117202312676697
-8503638607850386658,43,14,2130,-8.39776,-3.2497058577954148,0.3594202726449315,-4.030522893283576,-0.09619767602730804
-1726356948636835776,31,14,2120,-8.37326,-3.2265272391572037,0.3595838606642604,-3.6825339360637557,-0.08311715976028422
-2668898579440873085,49,7,2220,-8.44726,-2.7161303107862125,0.34720165488469057,-3.21408105185326,-0.08531589072450953
-5981249659999762552,45,12,2200,-8.39027,-3.3230325810231225,0.3506661011214836,-4.167077988404632,-0.10325916342254467
1585953773226634891,35,21,2220,-8.37237,-3.587803436942761,0.38318514919276114,-4.610425418340642,-0.10893192172997093
7420720296382447899,41,13,2210,-8.36954,-3.555928800603564,0.3542199935941441,-4.308541411189243,-0.10737402344679223
4108372999840962835,37,15,2160,-8.37713,-3.4169988519117545,0.37455145274600254,-3.8888252927287765,-0.084645426824025
2847146991874562090,36,21,2040,-8.36871,-4.04886640287581,0.3699873902154154,-4.885415088340222,-0.11859024388338811
-5981242087761456954,45,6,2180,-8.42686,-2.398392917392982,0.351624306261459,-2.4572365956960485,-0.06479451838292065
7420708940751204162,41,6,2260,-8.40119,-2.2801796394572844,0.34062228557527496,-2.0847864205356683,-0.04844101655552572
-936411216783537770,33,16,2230,-8.37274,-3.7954611209454536,0.36052844919995886,-4.422027496864379,-0.10375534903506979
6630758164196124490,39,12,2120,-8.38639,-3.4392083632277792,0.36736791756003867,-4.017840853321605,-0.09449368620989819
4108379304700519616,37,10,2030,-8.4527,-2.7651899497019015,0.3538005197869025,-2.9676975652864637,-0.06707903836762218
-8503655003558167531,43,19,2300,-8.40668,-3.6097600033247645,0.3794923964392624,-4.524768487146587,-0.10848967286992917
-2668908667609484477,49,15,2020,-8.3958,-3.608321413385217,0.3437996116901458,-4.484948017926722,-0.11041814455835999
-936427612174425315,33,5,2240,-8.41582,-2.3624594129641676,0.3148693048502826,-2.0607928459113287,-0.05361140508791307
7420682458850735001,41,19,2030,-8.37025,-3.88341888810463,0.37323843636433707,-4.75272068841858,-0.1134673225169351
6159520775377489171,40,12,2140,-8.37746,-3.2512777741394854,0.36579040681675834,-3.857868630920839,-0.08659383212129129
-4720031220865064129,46,6,2200,-8.41115,-2.4155908508384942,0.3272128695047576,-2.1685141048769885,-0.04729126493816497
-936445269207360401,33,11,2260,-8.39054,-3.1004733980316144,0.35502805394614784,-3.3173897797504526,-0.0712973179554807
324785782256161344,34,21,2280,-8.38101,-3.4914193410999093,0.36255605407373115,-4.340375845875438,-0.10160701188242663
5369576299676527818,38,7,2180,-8.45015,-2.424671399358686,0.36669467301914954,-2.164749051908426,-0.04841554637985408
-2668923803781626401,49,19,2300,-8.39898,-3.8182303306388703,0.3755325064472905,-5.148296256836415,-0.12796800411093498
-2197609476617128753,32,18,2130,-8.37641,-3.4721944137207945,0.38654830154962844,-4.27775610313268,-0.10015478242425699
-8503642391662742437,43,13,2220,-8.37853,-3.226058387590375,0.38152129419935277,-4.018704058256524,-0.09417423158230662
-7242460527061592335,44,20,2110,-8.38932,-3.990687847871272,0.3760169796826433,-5.086891134172104,-0.12464223144424799
-1726389735098609174,31,20,2200,-8.37198,-3.5156395361455326,0.37600385532149944,-4.087692472313706,-0.09164125157554152
-2668907407887437688,49,14,2110,-8.38236,-3.694678190797396,0.3534282321091128,-4.541061414318117,-0.11257526849629014
5369566210170440174,38,15,2240,-8.38525,-3.746607760385941,0.3816201183308028,-4.439474208567007,-0.10435431338300473
-2197638482342275732,32,11,2020,-8.38108,-2.7987083826093935,0.388868081142499,-3.1719107028061417,-0.06820993462646915
-4720018608755270019,46,12,2080,-8.38701,-3.442350947708538,0.3664073394410488,-4.2494589907092175,-0.10340859577756623
324761824264253529,34,6,2230,-8.43485,-2.365501516122689,0.3691323010462917,-1.8694704541766864,-0.04091513501965774
6630755646513585000,39,18,2180,-8.37696,-4.172789054162368,0.3669206811929122,-4.8750899948791755,-0.12028561090658835
4108351559680720782,37,16,2290,-8.36801,-3.3996471661194727,0.40202915917014903,-4.466696009057646,-0.10647162999229202
-1726359466282093698,31,12,2300,-8.37928,-3.041671355880443,0.3529420123773292,-3.3496422194780098,-0.07281958021879216
-8503643657368480890,43,10,2190,-8.41346,-3.0771636660786834,0.34608150356085104,-3.519383878585759,-0.08168393826556516
-1726389734879579962,31,20,2140,-8.36972,-3.5611724497649133,0.37013407432671797,-4.279055222254694,-0.09745630183505141
-936406171757872482,33,20,2170,-8.37506,-3.6946794862602963,0.38424404119731914,-4.518296079979746,-0.10577691335614263
-4720011036833857749,46,22,2140,-8.41714,-3.6322923775952063,0.3942495049959749,-4.859150920785517,-0.11463411886848976
2847154556022767432,36,19,2220,-8.39936,-4.019823830489219,0.37912808174633766,-4.820990874480254,-0.1154215857555898
5369552341824425883,38,16,2070,-8.37639,-3.64215249265769,0.3607047934626094,-4.377327995687818,-0.10523760182947364
-3930091790015010714,48,7,2050,-8.46775,-2.970844901705609,0.3094164641116425,-3.0919984439827917,-0.08138434382374038
1585987830590265282,35,14,2110,-8.37478,-3.3298222240380855,0.3614509639457252,-4.04970928874813,-0.09638147387829918
7420716512868344664,41,8,2080,-8.44736,-3.2188690115060297,0.31981162723715906,-3.2948120025477623,-0.08215931417927251
-8503628518395561170,43,6,2090,-8.44503,-2.528513548327643,0.31477491578281475,-2.4938780675324796,-0.062128665916339705
-1726370821619745087,31,5,2150,-8.37938,-2.4375833986970674,0.348184743177845,-1.956867535987945,-0.0456870967186348
6630750602140347152,39,22,2280,-8.38742,-4.057120488557434,0.3782463473507558,-4.913156490631135,-0.11661201004706491
-936428873676666976,33,6,2270,-8.41956,-2.1811596274804796,0.36739875511077286,-1.8443215970032447,-0.03952762752311726
324751734613699809,34,14,2070,-8.37388,-2.98591092291625,0.3682094421054348,-3.479689177103853,-0.07797196732110341
324785782326064284,34,21,2220,-8.3704,-3.673682152736236,0.38692053007815363,-4.470550399360048,-0.10475529106673792
-7242444136233036674,44,9,2160,-8.40701,-2.7265837663075483,0.3631475181008724,-3.112871171615246,-0.07069185399500494
-2987586738565494488,30,19,2090,-8.36833,-3.771052719241369,0.3781127820335749,-4.284772714968748,-0.09503364346423317
-2668918753820813549,49,23,2220,-8.39058,-3.880993253438341,0.38058963173474186,-5.111286227723194,-0.12532116506831248
-2197637219155373217,32,12,2040,-8.35954,-3.1916776604807855,0.3632753793212992,-3.7398111848093727,-0.0887570276372811
-5981242087922233716,45,6,2110,-8.43523,-2.504761374685448,0.35330030774351906,-2.6554936538779517,-0.06780159609622878
